Date and Time, X-Value, Y-Value, Z-Value, Battery Level, Currently Charging?,Label
2024-02-12 23:11:29.255,9.6319,-0.6656,2.071,56,False,faceLeft
2024-02-12 23:11:29.416,9.5936,-0.5986,2.0686,56,False,faceLeft
2024-02-12 23:11:29.570,9.5002,-0.6321,2.059,56,False,faceLeft
2024-02-12 23:11:29.734,9.6055,-0.7015,2.059,56,False,faceLeft
2024-02-12 23:11:29.895,9.5289,-0.6249,2.1284,56,False,faceLeft
2024-02-12 23:11:31.027,9.5241,-0.5938,2.1404,56,False,faceLeft
2024-02-12 23:11:31.037,9.5577,-0.6895,2.0375,56,False,faceLeft
2024-02-12 23:11:31.041,9.5744,-0.5602,2.1261,56,False,faceLeft
2024-02-12 23:11:31.177,9.5553,-0.6369,2.0614,56,False,faceLeft
2024-02-12 23:11:31.339,9.6079,-0.6416,2.083,56,False,faceLeft
